GEO_ID,NAME,STATE_NUM,Population,STUDIO,1_BED,2_BED,3_BED,4_BED
0500000US24019,Dorchester County,24,1589,1615,1838,2299,2742,
0500000US24021,Frederick County,24,696,708,826,1174,1407,
0500000US24023,Garrett County,24,1082,1254,1548,2009,2298,
0500000US24025,Harford County,24,1082,1254,1548,2009,2298,
0500000US24027,Howard County,24,875,881,1091,1503,1829,
0500000US24029,Kent County,24,1589,1615,1838,2299,2742,
0500000US24031,Montgomery County,24,1589,1615,1838,2299,2742,
0500000US24033,Prince George's County,24,1082,1254,1548,2009,2298,
0500000US24035,Queen Anne's County,24,1304,1323,1597,2168,2475,
0500000US24039,Somerset County,24,697,701,923,1235,1240,
0500000US24037,St Mary's County,24,1013,1063,1201,1707,2046,
0500000US24041,Talbot County,24,709,818,1060,1506,1678,
0500000US24043,Washington County,24,856,861,1134,1506,1635,
0500000US24045,Wicomico County,24,828,833,976,1387,1662,
0500000US24047,Worcester County,24,1082,1254,1548,2009,2298,
0500000US25001,Barnstable County,25,1401,1553,2044,2501,2781,
0500000US25003,Berkshire County,25,982,1128,1468,1812,2108,
0500000US25005,Bristol County,25,1140,1268,1585,1947,2275,
0500000US25007,Dukes County,25,1778,2058,2325,3016,3180,
0500000US25009,Essex County,25,1833,2016,2455,2988,3298,
0500000US25011,Franklin County,25,856,988,1280,1586,1831,
0500000US25013,Hampden County,25,818,987,1223,1497,1799,
0500000US25015,Hampshire County,25,1934,2106,2557,3112,3435,
0500000US25017,Middlesex County,25,1750,2009,2618,3219,3580,
0500000US25019,Nantucket County,25,2025,2198,2635,3207,3540,
0500000US25021,Norfolk County,25,1684,1861,2321,2883,3229,
0500000US25023,Plymouth County,25,2025,2198,2635,3207,3540,
0500000US25025,Suffolk County,25,1158,1219,1579,2002,2255,
0500000US25027,Worcester County,25,588,717,826,1086,1261,
0500000US26001,Alcona County,26,583,687,843,1026,1198,
0500000US26003,Alger County,26,734,738,972,1254,1306,
0500000US26005,Allegan County,26,571,668,826,1108,1310,
0500000US26007,Alpena County,26,572,727,855,1106,1382,
0500000US26009,Antrim County,26,576,648,826,1170,1250,
0500000US26011,Arenac County,26,644,651,826,1005,1189,
0500000US26013,Baraga County,26,605,736,905,1269,1298,
0500000US26015,Barry County,26,629,686,876,1150,1269,
0500000US26017,Bay County,26,696,764,1006,1224,1419,
0500000US26019,Benzie County,26,718,736,957,1229,1366,
0500000US26021,Berrien County,26,650,654,828,1067,1112,
0500000US26023,Branch County,26,697,779,958,1224,1397,
0500000US26025,Calhoun County,26,692,721,889,1194,1298,
0500000US26027,Cass County,26,606,703,877,1246,1386,
0500000US26029,Charlevoix County,26,584,663,873,1062,1173,
0500000US26031,Cheboygan County,26,594,675,888,1081,1193,
0500000US26033,Chippewa County,26,571,628,826,1084,1371,
0500000US26035,Clare County,26,837,868,1063,1374,1428,
0500000US26037,Clinton County,26,586,697,873,1069,1173,
0500000US26039,Crawford County,26,623,628,826,1103,1407,
0500000US26041,Delta County,26,571,690,826,1006,1110,
0500000US26043,Dickinson County,26,837,868,1063,1374,1428,
0500000US26045,Eaton County,26,652,745,975,1197,1385,
0500000US26047,Emmet County,26,646,745,938,1171,1268,
0500000US26049,Genesee County,26,552,632,826,1125,1152,
0500000US26051,Gladwin County,26,571,653,826,1174,1185,
0500000US26053,Gogebic County,26,750,914,1085,1321,1458,
0500000US26055,Grand Traverse County,26,552,660,826,1073,1407,
0500000US26057,Gratiot County,26,575,631,831,1036,1136,
0500000US26059,Hillsdale County,26,573,680,826,1174,1407,
0500000US26061,Houghton County,26,633,645,826,1014,1116,
0500000US26063,Huron County,26,837,868,1063,1374,1428,
0500000US26065,Ingham County,26,772,777,1023,1292,1506,
0500000US26067,Ionia County,26,676,681,826,1100,1407,
0500000US26069,Iosco County,26,552,628,826,1150,1174,
0500000US26071,Iron County,26,674,706,828,1084,1112,
0500000US26073,Isabella County,26,686,833,985,1310,1488,
0500000US26075,Jackson County,26,732,855,1049,1381,1506,
0500000US26077,Kalamazoo County,26,552,628,826,1084,1140,
0500000US26079,Kalkaska County,26,1044,1101,1326,1726,1928,
0500000US26081,Kent County,26,571,653,826,1169,1174,
0500000US26083,Keweenaw County,26,571,682,826,1174,1178,
0500000US26085,Lake County,26,845,952,1213,1511,1629,
0500000US26087,Lapeer County,26,731,822,1057,1336,1800,
0500000US26089,Leelanau County,26,617,706,892,1191,1353,
0500000US26091,Lenawee County,26,843,1069,1261,1708,1888,
0500000US26093,Livingston County,26,593,651,857,1043,1151,
0500000US26095,Luce County,26,571,731,826,1032,1277,
0500000US26097,Mackinac County,26,845,952,1213,1511,1629,
0500000US26099,Macomb County,26,691,696,916,1143,1231,
0500000US26101,Manistee County,26,602,727,898,1093,1530,
0500000US26103,Marquette County,26,652,662,871,1094,1170,
0500000US26105,Mason County,26,571,707,826,1050,1320,
0500000US26107,Mecosta County,26,624,688,826,1163,1267,
0500000US26109,Menominee County,26,715,746,978,1313,1399,
0500000US26111,Midland County,26,604,663,873,1062,1173,
0500000US26113,Missaukee County,26,717,817,1072,1367,1750,
0500000US26115,Monroe County,26,696,756,922,1136,1371,
0500000US26117,Montcalm County,26,571,726,826,1169,1174,
0500000US26119,Montmorency County,26,672,764,993,1242,1334,
0500000US26121,Muskegon County,26,578,656,864,1087,1195,
0500000US26123,Newaygo County,26,845,952,1213,1511,1629,
0500000US26125,Oakland County,26,613,635,836,1031,1246,
0500000US26127,Oceana County,26,613,731,826,1012,1110,
0500000US26129,Ogemaw County,26,571,709,826,1005,1174,
0500000US26131,Ontonagon County,26,571,628,826,1034,1265,
0500000US26133,Osceola County,26,571,708,826,1061,1174,
0500000US26135,Oscoda County,26,636,699,920,1219,1394,
0500000US26137,Otsego County,26,904,1016,1148,1532,1588,
0500000US26139,Ottawa County,26,571,628,826,1071,1261,
0500000US26141,Presque Isle County,26,623,628,826,1105,1217,
0500000US26143,Roscommon County,26,623,707,931,1186,1251,
0500000US26145,Saginaw County,26,845,952,1213,1511,1629,
0500000US26151,Sanilac County,26,571,643,826,1115,1180,
0500000US26153,Schoolcraft County,26,582,628,826,1080,1152,
0500000US26155,Shiawassee County,26,571,628,826,1089,1174,
0500000US26147,St Clair County,26,648,652,858,1162,1212,
0500000US26149,St Joseph County,26,571,689,826,1151,1256,
0500000US26157,Tuscola County,26,590,653,855,1099,1149,
0500000US26159,Van Buren County,26,1148,1153,1384,1684,1926,
0500000US26161,Washtenaw County,26,845,952,1213,1511,1629,
0500000US26163,Wayne County,26,589,663,852,1101,1290,
0500000US26165,Wexford County,26,632,643,847,1134,1138,
0500000US27001,Aitkin County,27,1007,1149,1410,1916,2209,
0500000US27003,Anoka County,27,578,681,865,1178,1317,
0500000US27005,Becker County,27,702,798,1050,1278,1522,
0500000US27007,Beltrami County,27,754,781,972,1309,1552,
0500000US27009,Benton County,27,552,651,826,1174,1264,
0500000US27011,Big Stone County,27,828,845,1056,1478,1799,
0500000US27013,Blue Earth County,27,552,634,826,1050,1407,
0500000US27015,Brown County,27,780,838,1087,1435,1789,
0500000US27017,Carlton County,27,1007,1149,1410,1916,2209,
0500000US27019,Carver County,27,585,775,875,1132,1175,
0500000US27021,Cass County,27,552,701,826,1151,1255,
0500000US27023,Chippewa County,27,1007,1149,1410,1916,2209,
0500000US27025,Chisago County,27,634,749,911,1295,1552,
0500000US27027,Clay County,27,644,648,853,1212,1256,
0500000US27029,Clearwater County,27,552,731,826,1174,1202,
0500000US27031,Cook County,27,552,706,826,1029,1253,
0500000US27033,Cottonwood County,27,665,755,994,1280,1397,
0500000US27035,Crow Wing County,27,1007,1149,1410,1916,2209,
0500000US27037,Dakota County,27,847,985,1224,1740,2085,
0500000US27039,Dodge County,27,581,710,869,1163,1167,
0500000US27041,Douglas County,27,552,660,826,1152,1156,
0500000US27043,Faribault County,27,659,663,873,1184,1323,
0500000US27045,Fillmore County,27,584,664,874,1087,1278,
0500000US27047,Freeborn County,27,693,783,921,1309,1569,
0500000US27049,Goodhue County,27,552,633,826,1174,1321,
0500000US27051,Grant County,27,1007,1149,1410,1916,2209,
0500000US27053,Hennepin County,27,685,799,1024,1409,1744,
0500000US27055,Houston County,27,596,677,891,1121,1307,
0500000US27057,Hubbard County,27,1007,1149,1410,1916,2209,
0500000US27059,Isanti County,27,723,728,958,1166,1287,
0500000US27061,Itasca County,27,552,631,826,1014,1184,
0500000US27063,Jackson County,27,651,748,974,1304,1308,
0500000US27065,Kanabec County,27,679,705,848,1205,1431,
0500000US27067,Kandiyohi County,27,552,628,826,1005,1243,
0500000US27069,Kittson County,27,552,628,826,1006,1202,
0500000US27071,Koochiching County,27,552,628,826,1032,1255,
0500000US27073,Lac qui Parle County,27,716,825,997,1316,1639,
0500000US27075,Lake County,27,605,689,905,1101,1317,
0500000US27077,Lake of the Woods County,27,711,755,994,1376,1625,
0500000US27079,Le Sueur County,27,552,663,826,1104,1202,
0500000US27081,Lincoln County,27,590,628,826,1172,1391,
0500000US27083,Lyon County,27,641,643,847,1204,1443,
0500000US27087,Mahnomen County,27,552,644,826,1005,1110,
0500000US27089,Marshall County,27,556,631,831,1034,1393,
0500000US27091,Martin County,27,568,645,849,1136,1141,
0500000US27085,McLeod County,27,589,679,881,1247,1394,
0500000US27093,Meeker County,27,676,758,998,1408,1700,
0500000US27095,Mille Lacs County,27,583,637,839,1169,1272,
0500000US27097,Morrison County,27,648,736,969,1275,1378,
0500000US27099,Mower County,27,552,629,826,1174,1202,
0500000US27101,Murray County,27,828,845,1056,1478,1799,
0500000US27103,Nicollet County,27,618,702,924,1183,1241,
0500000US27105,Nobles County,27,552,628,826,1005,1202,
0500000US27107,Norman County,27,847,985,1224,1740,2085,
0500000US27109,Olmsted County,27,651,656,863,1151,1261,
0500000US27111,Otter Tail County,27,629,714,940,1208,1368,
0500000US27113,Pennington County,27,768,773,1017,1290,1415,
0500000US27115,Pine County,27,552,703,826,1098,1379,
0500000US27117,Pipestone County,27,683,702,890,1265,1516,
0500000US27119,Polk County,27,618,703,925,1126,1346,
0500000US27121,Pope County,27,1007,1149,1410,1916,2209,
0500000US27123,Ramsey County,27,552,628,826,1174,1202,
0500000US27125,Red Lake County,27,552,694,826,1174,1336,
0500000US27127,Redwood County,27,697,702,826,1174,1366,
0500000US27129,Renville County,27,795,815,1073,1477,1688,
0500000US27131,Rice County,27,588,669,880,1134,1208,
0500000US27133,Rock County,27,583,687,872,1061,1171,
0500000US27135,Roseau County,27,780,838,1087,1435,1789,
0500000US27139,Scott County,27,1007,1149,1410,1916,2209,
0500000US27141,Sherburne County,27,1007,1149,1410,1916,2209,
0500000US27143,Sibley County,27,574,692,858,1095,1190,
0500000US27137,St Louis County,27,754,781,972,1309,1552,
0500000US27145,Stearns County,27,666,726,939,1334,1599,
0500000US27147,Steele County,27,563,702,842,1197,1344,
0500000US27149,Stevens County,27,552,628,826,1005,1110,
0500000US27151,Swift County,27,552,721,826,1105,1110,
0500000US27153,Todd County,27,552,651,826,1174,1284,
0500000US27155,Traverse County,27,593,727,826,1174,1407,
0500000US27157,Wabasha County,27,560,717,837,1019,1124,
0500000US27159,Wadena County,27,623,628,826,1174,1211,
0500000US27161,Waseca County,27,1007,1149,1410,1916,2209,
0500000US27163,Washington County,27,552,731,826,1174,1345,
0500000US27165,Watonwan County,27,552,628,826,1174,1407,
0500000US27167,Wilkin County,27,598,723,894,1197,1298,
0500000US27169,Winona County,27,1007,1149,1410,1916,2209,
0500000US27171,Wright County,27,554,629,828,1008,1112,
0500000US27173,Yellow Medicine County,27,643,678,766,1025,1029,
0500000US28001,Adams County,28,578,582,766,1083,1155,
0500000US28003,Alcorn County,28,608,611,766,959,1041,
0500000US28005,Amite County,28,598,602,766,1037,1041,
0500000US28007,Attala County,28,643,678,766,1037,1041,
0500000US28009,Benton County,28,585,589,775,943,1041,
0500000US28011,Bolivar County,28,591,595,766,1060,1218,
0500000US28013,Calhoun County,28,618,622,766,932,1041,
0500000US28015,Carroll County,28,578,582,766,1043,1182,
0500000US28017,Chickasaw County,28,578,582,766,932,1041,
0500000US28019,Choctaw County,28,647,683,771,965,1048,
0500000US28021,Claiborne County,28,663,699,790,961,1061,
0500000US28023,Clarke County,28,643,678,766,1060,1305,
0500000US28025,Clay County,28,600,678,766,1038,1079,
0500000US28027,Coahoma County,28,895,908,1059,1289,1463,
0500000US28029,Copiah County,28,520,637,766,1089,1093,
0500000US28031,Covington County,28,800,902,1032,1365,1584,
0500000US28033,DeSoto County,28,660,785,949,1212,1343,
0500000US28035,Forrest County,28,643,678,766,1037,1041,
0500000US28037,Franklin County,28,609,612,774,977,1318,
0500000US28039,George County,28,578,582,766,932,1041,
0500000US28041,Greene County,28,580,584,769,966,1050,
0500000US28043,Grenada County,28,707,780,944,1283,1395,
0500000US28045,Hancock County,28,707,780,944,1283,1395,
0500000US28047,Harrison County,28,895,908,1059,1289,1463,
0500000US28049,Hinds County,28,598,657,766,1016,1030,
0500000US28051,Holmes County,28,643,678,766,1025,1029,
0500000US28053,Humphreys County,28,641,646,850,1035,1155,
0500000US28055,Issaquena County,28,637,641,766,955,1029,
0500000US28057,Itawamba County,28,649,793,906,1213,1543,
0500000US28059,Jackson County,28,608,611,766,997,1029,
0500000US28061,Jasper County,28,578,582,766,1037,1041,
0500000US28063,Jefferson County,28,608,611,766,1003,1041,
0500000US28065,Jefferson Davis County,28,635,639,808,983,1085,
0500000US28067,Jones County,28,608,611,766,1037,1041,
0500000US28069,Kemper County,28,781,892,1105,1345,1484,
0500000US28071,Lafayette County,28,660,785,949,1212,1343,
0500000US28073,Lamar County,28,649,667,811,1047,1217,
0500000US28075,Lauderdale County,28,622,626,824,1003,1120,
0500000US28077,Lawrence County,28,578,582,766,932,1065,
0500000US28079,Leake County,28,722,727,891,1134,1347,
0500000US28081,Lee County,28,578,582,766,963,1029,
0500000US28083,Leflore County,28,617,621,818,1019,1112,
0500000US28085,Lincoln County,28,644,648,791,1070,1276,
0500000US28087,Lowndes County,28,895,908,1059,1289,1463,
0500000US28089,Madison County,28,645,649,781,951,1049,
0500000US28091,Marion County,28,644,701,831,1011,1291,
0500000US28093,Marshall County,28,643,644,766,932,1146,
0500000US28095,Monroe County,28,643,677,766,1038,1041,
0500000US28097,Montgomery County,28,643,678,766,932,1158,
0500000US28099,Neshoba County,28,608,612,805,980,1081,
0500000US28101,Newton County,28,643,678,766,954,1051,
0500000US28103,Noxubee County,28,752,785,887,1142,1304,
0500000US28105,Oktibbeha County,28,625,629,788,1038,1342,
0500000US28107,Panola County,28,668,672,885,1198,1507,
0500000US28109,Pearl River County,28,660,785,949,1212,1343,
0500000US28111,Perry County,28,703,736,837,1025,1124,
0500000US28113,Pike County,28,542,678,766,1003,1224,
0500000US28115,Pontotoc County,28,550,661,766,1025,1029,
0500000US28117,Prentiss County,28,578,582,766,944,1305,
0500000US28119,Quitman County,28,895,908,1059,1289,1463,
0500000US28121,Rankin County,28,643,656,766,966,1247,
0500000US28123,Scott County,28,608,611,766,1037,1041,
0500000US28125,Sharkey County,28,530,686,792,1093,1349,
0500000US28127,Simpson County,28,643,674,766,932,1041,
0500000US28129,Smith County,28,567,582,766,1088,1155,
0500000US28131,Stone County,28,512,582,766,932,1114,
0500000US28133,Sunflower County,28,643,678,766,1000,1305,
0500000US28135,Tallahatchie County,28,599,684,773,1017,1172,
0500000US28137,Tate County,28,608,611,766,1025,1029,
0500000US28139,Tippah County,28,643,678,766,1037,1041,
0500000US28141,Tishomingo County,28,811,816,946,1151,1271,
0500000US28143,Tunica County,28,663,678,766,1025,1029,
0500000US28145,Union County,28,608,611,766,932,1029,
0500000US28147,Walthall County,28,637,641,844,1103,1438,
0500000US28149,Warren County,28,573,641,766,1028,1167,
0500000US28151,Washington County,28,608,611,766,932,1041,
0500000US28153,Wayne County,28,608,611,766,1013,1202,
0500000US28155,Webster County,28,608,611,766,1037,1041,
0500000US28157,Wilkinson County,28,578,582,766,1014,1029,
0500000US28159,Winston County,28,578,582,766,1089,1305,
0500000US28161,Yalobusha County,28,646,650,831,1011,1116,
0500000US28163,Yazoo County,28,499,567,746,1060,1271,
0500000US29001,Adair County,29,598,680,895,1161,1255,
0500000US29003,Andrew County,29,549,567,746,908,1002,
0500000US29005,Atchison County,29,551,597,748,977,1005,
0500000US29007,Audrain County,29,563,567,746,1060,1091,
0500000US29009,Barry County,29,549,623,746,995,1239,
0500000US29011,Barton County,29,604,608,800,1043,1317,
0500000US29013,Bates County,29,563,567,746,990,1256,
0500000US29015,Benton County,29,597,680,871,1238,1372,
0500000US29017,Bollinger County,29,679,788,961,1290,1504,
0500000US29019,Boone County,29,598,680,895,1161,1255,
0500000US29021,Buchanan County,29,549,567,746,1014,1167,
0500000US29023,Butler County,29,885,1002,1164,1530,1777,
0500000US29025,Caldwell County,29,634,638,840,1022,1284,
0500000US29027,Callaway County,29,605,624,821,1125,1186,
0500000US29029,Camden County,29,597,680,871,1238,1372,
0500000US29031,Cape Girardeau County,29,549,567,746,1046,1158,
